年份_Year,大區_District,選區編號_Constituency_code,選區名_Constituency_name_chi,該選區當選人_Candidate_name_chi,政治聯繫_Political_affiliation,所屬派別_Political_camp,獲票數_Count_of_votes,得票率_Percentage_of_votes_obtained(%),票選或自動當選_Elected_or_uncontested,該選區登記選民數_Count_of_registered_voter,該選區居民數_Count_of_resident
2011,葵青,S03,上大窩口,許祺祥,民主黨,泛,2329,77.69,Elected,7254,12990
2011,葵青,S04,下大窩口,黃炳權,民主黨,泛,3010,73.58,Elected,8678,14028
2011,葵青,S05,葵涌邨北,梁錦威,街坊工友服務處,泛,1752,64.46,Elected,6861,17518
2011,葵青,S06,葵涌邨中,黃潤達,街坊工友服務處,泛,1150,59.52,Elected,4581,14636
2011,葵青,S07,石蔭,尹兆堅,民主黨,泛,2891,61.79,Elected,11307,21136
2011,葵青,S08,安蔭,梁子穎,香港工會聯合會/民主建港協進聯盟,建,2768,58.82,Elected,10198,16396
2011,葵青,S09,新石籬,梁國華,民主黨,泛,2960,51.22,Elected,11919,18881
2011,葵青,S10,石籬,林紹輝,民主黨,泛,2228,61.39,Elected,7846,19400
2011,葵青,S11,大白田,徐生雄,民主黨,泛,1650,49.46,Elected,8557,21492
2011,葵青,S12,葵芳,梁耀忠,街坊工友服務處,泛,3944,89.47,Elected,11479,18635
2011,葵青,S13,華麗,黃耀聰,,建,,,Uncontested,9281,16136
2011,葵青,S14,荔華,朱麗玲,民主建港協進聯盟,建,1923,49.69,Elected,7262,14893
2011,葵青,S15,祖堯,盧慧蘭,,建,1535,56.68,Elected,8075,16584
2011,葵青,S16,興芳,吳劍昇,民主黨,泛,2143,50.2,Elected,8657,20231
2011,葵青,S17,荔景,周奕希,民主黨,泛,,,Uncontested,9093,14638
2011,葵青,S18,葵盛西邨,劉美璐,香港工會聯合會,建,3239,69.58,Elected,11077,18580
2011,葵青,S19,安灝,譚惠珍,,建,2536,63.27,Elected,11595,21260
2011,葵青,S20,偉盈,麥美娟,香港工會聯合會,建,2404,64.71,Elected,9286,19853
2011,葵青,S21,青衣邨,陳笑文,,其他,2594,64.05,Elected,9341,14846
2011,葵青,S22,翠怡,張慧晶,,建,2548,59.3,Elected,8872,19334
2011,葵青,S23,長青,李志強,,其他,2616,63.28,Elected,11075,19097
2011,葵青,S24,長康,徐曉杰,,建,3782,84.99,Elected,11924,18515
2011,葵青,S25,盛康,梁偉文,民主建港協進聯盟,建,2405,73.21,Elected,8376,13350
2011,葵青,S26,青衣南,潘志成,民主建港協進聯盟,建,,,Uncontested,7940,19175
2011,葵青,S27,長亨,林立志,民主黨,泛,1828,47.69,Elected,8805,13669
2011,葵青,S28,青發,潘小屏,,建,2101,48.13,Elected,11552,19195
2011,葵青,S29,長安,羅競成,民主建港協進聯盟,建,,,Uncontested,9855,14050
1999,西貢,Q01,西貢中心,吳仕福,港進聯,建,1881,60.74,Elected,6102,15655
1999,西貢,Q02,白沙灣,邱戊秀,港進聯,建,1249,56.95,Elected,5123,15706
1999,西貢,Q03,西貢離島,溫悅球,民建聯,建,753,66.7,Elected,3790,11437
1999,西貢,Q04,坑口東,溫怡忠,,建,820,43.29,Elected,4018,18183
1999,西貢,Q05,尚德,陸惠民,民建聯,建,570,65.44,Elected,2555,14469
1999,西貢,Q06,坑口西,邱志雲,民建聯,建,,,Uncontested,3310,12868
1999,西貢,Q07,翠林,石志強,民主黨,泛,1819,51.9,Elected,8451,20517
1999,西貢,Q08,康景,羅祥國,,泛,1359,51.73,Elected,7465,18174
1999,西貢,Q09,寶林,區能發,,其他,2379,73.93,Elected,8560,21231
1999,西貢,Q10,欣英,伍炳耀,,建,891,38.82,Elected,6984,13914
1999,西貢,Q11,運亨,范國威,民主黨,泛,924,40.76,Elected,4763,19507
1999,西貢,Q12,景林,林咏然,民主黨,泛,1201,35.82,Elected,7940,20720
1999,西貢,Q13,厚德,凌文海,港進聯,建,3067,81.53,Elected,8905,20494
1999,西貢,Q14,富裕,陳國旗,民建聯,建,1670,74.65,Elected,6620,14288
1999,西貢,Q15,東明,溫悅昌,,建,1542,58.28,Elected,6831,18725
1999,西貢,Q16,安康,周賢明,,泛,,,Uncontested,9408,20890
1999,西貢,Q17,廣明,黃慶華,民建聯,建,1079,36.84,Elected,7407,18433
2003,西貢,Q01,西貢市中心,吳仕福,港進聯,建,,,Uncontested,6199,13478
2003,西貢,Q02,白沙灣,邱戊秀,港進聯,建,1390,57.13,Elected,5183,14699
2003,西貢,Q03,西貢離島,温悅球,民建聯,建,,,Uncontested,3486,10303
2003,西貢,Q04,坑口東,劉偉章,－,建,1109,56.12,Elected,3542,13786
2003,西貢,Q05,坑口西,邱志雲,民建聯,建,,,Uncontested,4462,14565
2003,西貢,Q06,環保,周賢明,－,泛,3215,72.92,Elected,8374,21559
2003,西貢,Q07,將軍澳市中心,彭淑儀,民主黨,泛,2699,68.71,Elected,6472,20409
2003,西貢,Q08,健彩,何民傑,－,其他,1443,63.1,Elected,4196,20745
2003,西貢,Q09,翠林,石志强,民主黨,泛,2754,57.34,Elected,9054,19071
2003,西貢,Q10,康景,羅祥國,公民力量,建,1558,49.51,Elected,7963,20332
2003,西貢,Q11,寶林,區能發,公民力量,建,2995,73.7,Elected,9266,20130
2003,西貢,Q12,欣英,伍炳耀,港進聯,建,2345,53.22,Elected,9270,20031
2003,西貢,Q13,運亨,范國威,民主黨,泛,3070,83.04,Elected,6581,20477
2003,西貢,Q14,景林,林咏然,民主黨,泛,1956,41.71,Elected,9830,22160
2003,西貢,Q15,厚德,凌文海,港進聯,建,3126,81.64,Elected,9488,21461
2003,西貢,Q16,富裕,陳國旗,民建聯,建,,,Uncontested,8404,18454
2003,西貢,Q17,德明,温悅昌,公民力量,建,2618,65.03,Elected,9731,20743
2003,西貢,Q18,寶康,陸平才,獨民派,泛,3000,69.9,Elected,10425,23822
2003,西貢,Q19,尚德,陸惠民,民建聯,建,1782,59.48,Elected,6635,21182
2003,西貢,Q20,廣明,柯耀林,獨民派,泛,2385,60.32,Elected,9324,19044
2007,西貢,Q01,西貢市中心,吳仕福,民建聯,建,,,Uncontested,6348,13318
2007,西貢,Q02,白沙灣,邱戊秀,民建聯,建,1487,65.88,Elected,6322,15264
2007,西貢,Q03,西貢離島,温悦球,民建聯,建,,,Uncontested,3834,10784
2007,西貢,Q04,坑口東,劉偉章,－,建,,,Uncontested,4525,16130
2007,西貢,Q05,坑口西,邱玉麟,民建聯,建,,,Uncontested,5307,14195
2007,西貢,Q06,環保,吳雪山,－,建,1922,57.58,Elected,7263,14388
2007,西貢,Q07,維都,陳繼偉,－,其他,2025,59.79,Elected,6753,14959
2007,西貢,Q08,健明,梁里,民主黨,泛,969,36.75,Elected,4762,17232
2007,西貢,Q09,彩健,何民傑,－,其他,2016,80.25,Elected,6585,20583
2007,西貢,Q10,澳唐,張國強,民主黨,泛,1846,71.38,Elected,7808,17618
2007,西貢,Q11,富軍,陸平才,獨民派,泛,1810,55.44,Elected,9014,21106
2007,西貢,Q12,南安,周賢明,－,泛,2937,77.72,Elected,11037,21529
2007,西貢,Q13,康景,林少忠,民主黨,泛,1652,47.23,Elected,9832,19745
2007,西貢,Q14,翠林,譚領律,公民力量,建,3072,61.8,Elected,10180,18393
2007,西貢,Q15,寶林,區能發,公民力量,建,,,Uncontested,10192,19023
2007,西貢,Q16,欣英,伍炳耀,民建聯,建,1881,59.45,Elected,10467,18866
2007,西貢,Q17,運亨,范國威,民主黨,泛,2567,71.66,Elected,8368,17994
2007,西貢,Q18,景林,祁麗媚,民建聯,建,2593,55.9,Elected,10787,20873
2007,西貢,Q19,厚德,凌文海,民建聯,建,2305,67.46,Elected,10019,19946
2007,西貢,Q20,富藍,陳國旗,民建聯,建,,,Uncontested,8434,18276
2007,西貢,Q21,德明,温悦昌,公民力量,建,2236,57.06,Elected,10534,19601
2007,西貢,Q22,尚德,陸惠民,民建聯,建,2201,62.92,Elected,8525,21122
2007,西貢,Q23,廣明,柯耀林,前線,泛,1130,32.97,Elected,9966,18227
2011,西貢,Q01,西貢市中心,吳仕福,民主建港協進聯盟,建,,,Uncontested,6314,12944
2011,西貢,Q02,白沙灣,邱戊秀,民主建港協進聯盟,建,,,Uncontested,6669,16543
2011,西貢,Q03,西貢離島,李家良,民主建港協進聯盟,建,935,69.47,Elected,4133,11689
2011,西貢,Q04,坑口東,劉偉章,,建,,,Uncontested,4816,15734
2011,西貢,Q05,坑口西,邱玉麟,民主建港協進聯盟,建,,,Uncontested,5779,16588
2011,西貢,Q06,寶軍,吳雪山,香港工會聯合會,建,1623,43.07,Elected,8615,17278
2011,西貢,Q07,維都,陳繼偉,,其他,,,Uncontested,9029,22862
2011,西貢,Q08,健善,梁里,新民主同盟,泛,3096,80.33,Elected,7533,20548
2011,西貢,Q09,彩健,何民傑,,其他,2467,75.63,Elected,8980,19584
2011,西貢,Q10,澳唐,張國強,新民主同盟,泛,2197,69.57,Elected,8228,16974
2011,西貢,Q11,富君,陸平才,,泛,1836,56.06,Elected,7998,17575
2011,西貢,Q12,南安,周賢明,,泛,3117,77.15,Elected,11031,22872
2011,西貢,Q13,康景,林少忠,民主黨,泛,2531,57.82,Elected,10531,19738
2011,西貢,Q14,翠林,譚領律,公民力量,建,3133,70.79,Elected,10913,17757
2011,西貢,Q15,寶林,區能發,公民力量,建,2373,70.94,Elected,11086,17310
2011,西貢,Q16,欣英,鍾錦麟,新民主同盟,泛,2221,51.86,Elected,10633,19650
2011,西貢,Q17,運亨,范國威,新民主同盟,泛,3014,73.8,Elected,9256,21176
2011,西貢,Q18,景林,林咏然,民主黨,泛,2687,52.84,Elected,11972,18028
2011,西貢,Q19,厚德,凌文海,民主建港協進聯盟,建,2260,55.69,Elected,11123,18742
2011,西貢,Q20,富藍,陳國旗,民主建港協進聯盟,建,,,Uncontested,9118,18203
2011,西貢,Q21,德明,溫悅昌,公民力量,建,2522,65.44,Elected,11155,19952
2011,西貢,Q22,尚德,簡兆祺,香港工會聯合會,建,1883,34.3,Elected,11089,19252
2011,西貢,Q23,廣明,莊元苳,民主建港協進聯盟,建,2493,54.92,Elected,10619,19310
2011,西貢,Q24,環保,方國珊,,建,2885,86.25,Elected,5308,14572
1999,觀塘,J01,觀塘中心,陳華裕,,建,949,64.38,Elected,4951,15770
1999,觀塘,J02,九龍灣,潘任惠珍,,其他,1091,58.56,Elected,6293,15102
1999,觀塘,J03,啟業,歐玉霞,民主黨,泛,2060,67.99,Elected,8434,17341
1999,觀塘,J04,麗晶,潘進源,,建,1939,55.27,Elected,10205,20548
1999,觀塘,J05,坪石,陳鑑林,民建聯,建,2128,50.39,Elected,9360,16160
1999,觀塘,J06,佐敦谷,李寧,民主黨,泛,1783,54.29,Elected,9587,19025
1999,觀塘,J07,順天西,郭必錚,民建聯,建,1846,52.49,Elected,6865,13265
1999,觀塘,J08,雙順,羅俊毅,民主黨,泛,1962,56.92,Elected,8964,15141
1999,觀塘,J09,利安,蔡澤鴻,,泛,1979,58.04,Elected,8635,16042
1999,觀塘,J10,順天東,何偉途,民主黨,泛,2072,59.22,Elected,8139,15013
1999,觀塘,J11,秀茂坪北,麥富寧,民建聯,建,2107,62.25,Elected,7771,16603
1999,觀塘,J12,曉麗,蘇麗珍,,其他,2965,61.01,Elected,10307,20752
1999,觀塘,J13,秀茂坪南,伍兆祥,,建,2604,73.13,Elected,8702,16679
1999,觀塘,J14,興田,黃華舜,,其他,2150,81.78,Elected,8177,16119
1999,觀塘,J15,德田,陳汶堅,民主黨,泛,1949,65.69,Elected,7792,16105
1999,觀塘,J16,藍田,陳德明,民建聯,建,1580,61.17,Elected,6836,13588
1999,觀塘,J17,廣德,柯創盛,民建聯,建,2597,80.18,Elected,7463,17321
1999,觀塘,J18,平田,陳昌,,其他,1896,59.98,Elected,7194,15432
1999,觀塘,J19,康栢,鄧志豪,民主黨,泛,1715,57.13,Elected,8567,15795
1999,觀塘,J20,油塘四山,范偉光,,其他,2229,67.2,Elected,7175,15936
1999,觀塘,J21,麗港,錢正民,民主黨,泛,1375,53.65,Elected,7298,21024
1999,觀塘,J22,景田,吳重德,,建,994,53.33,Elected,6108,16654
1999,觀塘,J23,翠屏南,馮美雲,,其他,1733,50.61,Elected,7773,17227
1999,觀塘,J24,翠屏北,林家強,,其他,2093,72.25,Elected,7457,14736
1999,觀塘,J25,寶樂,劉定安,,建,2149,66.74,Elected,9591,18496
1999,觀塘,J26,月華,黎永年,,其他,,,Uncontested,7099,15662
1999,觀塘,J27,協康,梁芙詠,,建,,,Uncontested,8327,21026
1999,觀塘,J28,康樂,徐永銓,民主黨,泛,1129,52.03,Elected,7578,18364
1999,觀塘,J29,定安,黃啟明,民主黨,泛,,,Uncontested,9411,20166
1999,觀塘,J30,上牛頭角,侯瑞培,,建,2352,58.99,Elected,9643,19725
1999,觀塘,J31,下牛頭角,陳國華,民建聯,建,2050,62.22,Elected,8989,20412
1999,觀塘,J32,淘大,葉興國,,其他,,,Uncontested,8368,19394
1999,觀塘,J33,樂華北,馮錦源,,泛,2058,61.03,Elected,9448,19209
1999,觀塘,J34,樂華南,羅麗娟,,其他,1705,50.28,Elected,7004,15698
2003,觀塘,J01,觀塘中心,陳華裕,－,建,1279,71.37,Elected,4342,13115
2003,觀塘,J02,九龍灣,潘任惠珍,－,其他,2153,77.98,Elected,5840,14286
2003,觀塘,J03,啟業,歐玉霞,民主黨,泛,2030,55.43,Elected,7449,14949
2003,觀塘,J04,麗晶,潘進源,－,建,,,Uncontested,9549,17386
2003,觀塘,J05,坪石,陳鑑林,民建聯,建,2284,49.87,Elected,8687,15585
2003,觀塘,J06,佐敦谷,李寧,民主黨,泛,2759,65.61,Elected,9203,16292
2003,觀塘,J07,順天,何偉途,民主黨,泛,3052,54.41,Elected,10813,19975
2003,觀塘,J08,雙順,羅俊毅,民主黨,泛,2159,56.85,Elected,9272,21127
2003,觀塘,J09,利安天,蔡澤鴻,－,其他,2698,63.42,Elected,10540,20470
2003,觀塘,J10,寶達,蘇家豪,民主黨,泛,1544,51.33,Elected,4542,16712
2003,觀塘,J11,秀茂坪北,伍兆祥,－,建,2671,56.17,Elected,9590,20553
2003,觀塘,J12,曉麗,蘇麗珍,－,建,3819,70.34,Elected,10748,19778
2003,觀塘,J13,秀茂坪南,麥富寧,民建聯,建,2159,53.95,Elected,8045,18293
2003,觀塘,J14,興田,黃華舜,獨民派,泛,2111,63.03,Elected,8014,14257
2003,觀塘,J15,德田,陳汶堅,民主黨,泛,2314,70.23,Elected,7771,13721
2003,觀塘,J16,藍田,余秀珍,獨民黨,泛,1722,52.64,Elected,7184,15572
2003,觀塘,J17,廣德,柯創盛,民建聯,建,3393,78.47,Elected,8353,16754
2003,觀塘,J18,平田,陳昌,獨民派,泛,1738,48.63,Elected,7897,15377
2003,觀塘,J19,康栢,鄧志豪,－,其他,2057,55.82,Elected,8638,15416
2003,觀塘,J20,油塘四山東,范偉光,－,建,1727,47.83,Elected,6843,17953
2003,觀塘,J21,油塘四山西,呂東孩,－,建,2096,66.37,Elected,6093,15979
2003,觀塘,J22,麗港,錢正民,民主黨,泛,2807,60.08,Elected,8327,23204
2003,觀塘,J23,景田,吳重德,－,建,,,Uncontested,6879,18698
2003,觀塘,J24,翠屏南,馮美雲,－,建,2415,57.76,Elected,8233,16278
2003,觀塘,J25,翠屏北,林家強,－,其他,,,Uncontested,7333,14620
2003,觀塘,J26,寶樂,劉定安,－,建,,,Uncontested,9433,17086
2003,觀塘,J27,月華,黎永年,－,其他,1557,55.77,Elected,6292,13472
2003,觀塘,J28,協康,梁芙詠,－,建,,,Uncontested,8628,21060
2003,觀塘,J29,康樂,徐永銓,－,泛,1534,59.81,Elected,6887,16672
2003,觀塘,J30,定安,黃啟明,民主黨,泛,2656,56.58,Elected,9185,18380
2003,觀塘,J31,牛頭角,陳國華,民建聯,建,,,Uncontested,11601,20921
2003,觀塘,J32,淘大,葉興國,－,其他,,,Uncontested,7712,17890
2003,觀塘,J33,樂華北,馮錦源,－,泛,1950,55.21,Elected,9202,17653
2003,觀塘,J34,樂華南,蘇冠聰,民主黨,泛,1980,52.79,Elected,7113,13872
2007,觀塘,J01,觀塘中心,陳華裕,－,建,1397,82.96,Elected,4976,13978
2007,觀塘,J02,九龍灣,潘任惠珍,－,其他,1906,76.36,Elected,6282,13734
2007,觀塘,J03,啟業,施能熊,民建聯,建,,,Uncontested,7670,13010
2007,觀塘,J04,麗晶,潘進源,民建聯,建,2362,53.37,Elected,9737,17074
2007,觀塘,J05,坪石,陳百里,民建聯,建,2647,62.67,Elected,8689,14280
2007,觀塘,J06,佐敦谷,黃偉達,民主黨,泛,1697,52.34,Elected,9075,15707
2007,觀塘,J07,順天,郭必錚,民建聯／工聯會,建,3357,54.74,Elected,13153,20577
2007,觀塘,J08,雙順,符碧珍,－,建,2272,51.91,Elected,9892,18488
2007,觀塘,J09,安利,蔡澤鴻,－,其他,,,Uncontested,7600,13544
2007,觀塘,J10,寶達,洪錦鉉,民建聯,建,3905,66.66,Elected,9943,24763
2007,觀塘,J11,秀茂坪北,伍兆祥,－,建,2513,59.73,Elected,9894,20467
2007,觀塘,J12,曉麗,蘇麗珍,－,建,3257,68.22,Elected,11116,18896
2007,觀塘,J13,秀茂坪南,麥富寧,民建聯,建,2330,58.59,Elected,9240,17996
2007,觀塘,J14,興田,陳汶堅,民主黨,泛,2096,52.84,Elected,11223,20040
2007,觀塘,J15,藍田,簡銘東,民建聯／工聯會,建,1695,48.57,Elected,7433,13977
2007,觀塘,J16,廣德,柯創盛,民建聯,建,,,Uncontested,13146,21213
2007,觀塘,J17,平田,姚柏良,－,建,2622,66.73,Elected,8755,17347
2007,觀塘,J18,栢雅,鄧志豪,－,其他,1281,51.57,Elected,8646,14840
2007,觀塘,J19,油塘東,范偉光,－,建,2445,55.53,Elected,9018,21442
2007,觀塘,J20,油塘中,黎樹濠,－,建,1199,63.74,Elected,5367,19844
2007,觀塘,J21,油塘西,呂東孩,－,建,,,Uncontested,7223,18781
2007,觀塘,J22,麗港城,鄧咏駿,－,建,3569,71.31,Elected,10057,22186
2007,觀塘,J23,景田,張順華,－,建,,,Uncontested,7892,16847
2007,觀塘,J24,翠屏南,馮美雲,－,建,2838,69.19,Elected,8540,14422
2007,觀塘,J25,翠屏北,林家強,－,泛,2031,86.46,Elected,7060,13610
2007,觀塘,J26,寶樂,劉定安,－,建,2097,77.67,Elected,9176,15754
2007,觀塘,J27,月華,徐海山,－,建,2455,71.37,Elected,7413,13334
2007,觀塘,J28,協康,梁芙詠,－,建,1833,67.51,Elected,7520,16706
2007,觀塘,J29,康樂,馬軼超,－,建,908,36.97,Elected,7582,15408
2007,觀塘,J30,定安,黃啟明,民主黨,泛,2133,59.73,Elected,9334,18139
2007,觀塘,J31,牛頭角,陳國華,民建聯,建,,,Uncontested,9617,19610
2007,觀塘,J32,淘大,葉興國,－,其他,2167,80.14,Elected,8101,16552
2007,觀塘,J33,樂華北,馮錦源,－,建,1352,41.35,Elected,8777,15281
2007,觀塘,J34,樂華南,蘇冠聰,－,泛,2221,66.98,Elected,8004,14076
2011,觀塘,J01,觀塘中心,陳華裕,,建,1751,58.72,Elected,8021,17080
2011,觀塘,J02,九龍灣,潘任惠珍,,其他,2030,74.2,Elected,6329,13380
2011,觀塘,J03,啟業,施能熊,民主建港協進聯盟,建,,,Uncontested,8710,15646
2011,觀塘,J04,麗晶,潘進源,民主建港協進聯盟,建,2729,51.1,Elected,10148,16578
2011,觀塘,J05,坪石,陳百里,民主建港協進聯盟,建,2759,75.65,Elected,8799,13160
2011,觀塘,J06,雙彩,譚肇卓,民主建港協進聯盟,建,1814,72.01,Elected,5150,20120
2011,觀塘,J07,佐敦谷,顏汶羽,民主建港協進聯盟,建,2234,50.26,Elected,10904,20715
2011,觀塘,J08,順天,郭必錚,民主建港協進聯盟/香港工會聯合會,建,,,Uncontested,12710,18715
2011,觀塘,J09,雙順,符碧珍,,建,,,Uncontested,9166,17769
2011,觀塘,J10,安利,蔡澤鴻,,其他,,,Uncontested,8167,13399
2011,觀塘,J11,寶達,洪錦鉉,民主建港協進聯盟,建,,,Uncontested,12457,24761
2011,觀塘,J12,秀茂坪北,黃春平,,建,2934,57,Elected,12072,21091
2011,觀塘,J13,曉麗,蘇麗珍,,建,3210,63.82,Elected,11496,20333
2011,觀塘,J14,秀茂坪南,麥富寧,民主建港協進聯盟,建,3201,60.68,Elected,12248,19537
2011,觀塘,J15,興田,陳汶堅,民主黨,泛,1921,49.6,Elected,11174,17051
2011,觀塘,J16,藍田,簡銘東,民主建港協進聯盟/香港工會聯合會,建,3308,79.52,Elected,10837,20752
2011,觀塘,J17,廣德,柯創盛,民主建港協進聯盟,建,,,Uncontested,13281,19830
2011,觀塘,J18,平田,姚柏良,,建,,,Uncontested,9749,15777
2011,觀塘,J19,栢雅,何啟明,香港工會聯合會,建,2019,54.22,Elected,8708,14509
2011,觀塘,J20,油塘東,張琪騰,民主建港協進聯盟,建,4050,77.22,Elected,11082,21183
2011,觀塘,J21,油麗,黎樹濠,,建,1460,63.51,Elected,5889,17559
2011,觀塘,J22,翠翔,謝淑珍,,泛,1823,50.07,Elected,8102,18773
2011,觀塘,J23,油塘西,呂東孩,,建,3229,79.12,Elected,9027,20567
2011,觀塘,J24,麗港城,鄧咏駿,,建,,,Uncontested,10531,23457
2011,觀塘,J25,景田,張順華,,建,2923,67.55,Elected,10262,21353
2011,觀塘,J26,翠屏,馮美雲,,建,3067,51.53,Elected,12640,19656
2011,觀塘,J27,寶樂,劉定安,新世紀論壇,建,1924,70.45,Elected,9316,15328
2011,觀塘,J28,月華,徐海山,,建,2132,66.75,Elected,7358,13557
2011,觀塘,J29,協康,陳振彬,,建,1715,65.04,Elected,7601,16510
2011,觀塘,J30,康樂,馬軼超,,建,1819,67.07,Elected,7705,16568
2011,觀塘,J31,定安,黃啟明,民主黨,泛,2419,58.73,Elected,9619,16210
2011,觀塘,J32,牛頭角,陳國華,民主建港協進聯盟,建,,,Uncontested,8529,15598
2011,觀塘,J33,淘大,葉興國,,其他,,,Uncontested,7770,17758
2011,觀塘,J34,樂華北,馮錦源,,建,1739,55.17,Elected,8603,13843
2011,觀塘,J35,樂華南,蘇冠聰,,其他,2423,74.39,Elected,7613,14319
1999,離島,T01,大嶼山,崔佩文,,其他,1614,51.95,Elected,5499,14856
1999,離島,T02,東涌新市鎮,周轉香,民建聯,建,1331,52.5,Elected,6168,16723
1999,離島,T03,愉景灣,容詠嫦,,泛,552,63.16,Elected,2990,15791
1999,離島,T04,坪洲及喜靈洲,黃開榆,,建,1029,46.77,Elected,3567,9537
1999,離島,T05,南丫及蒲台,方錦鴻,,建,,,Uncontested,2094,5220
1999,離島,T06,長洲南,鄺國威,,建,,,Uncontested,5822,10181
1999,離島,T07,長洲北,李桂珍,民建聯,建,,,Uncontested,6600,12601
2003,離島,T01,大嶼山,黃福根,－,建,2156,66.2,Elected,5833,16413
2003,離島,T02,逸東,老廣成,民建聯,建,1959,59.06,Elected,6162,19781
2003,離島,T03,東涌新市鎮,周轉香,民建聯,建,1667,41.92,Elected,9383,24404
2003,離島,T04,愉景灣,容詠嫦,－,泛,899,63.94,Elected,3396,15125
2003,離島,T05,坪洲及喜靈洲,黃開榆,－,建,762,35.51,Elected,3409,8342
2003,離島,T06,南丫及蒲台,余麗芬,民建聯,建,794,68.1,Elected,2122,5568
2003,離島,T07,長洲南,鄺國威,－,建,,,Uncontested,5588,12027
2003,離島,T08,長洲北,李桂珍,民建聯,建,,,Uncontested,5877,11878
2007,離島,T01,大嶼山,黃福根,－,建,2222,61.31,Elected,6162,17687
2007,離島,T02,逸東邨北,鄧家彪,工聯會,建,1510,53.23,Elected,4651,18862
2007,離島,T03,逸東邨南,老廣成,民建聯,建,1850,64.04,Elected,7176,19345
2007,離島,T04,東涌北,林有嫺,公民黨,泛,554,35.02,Elected,4188,18579
2007,離島,T05,東涌南,周轉香,民建聯,建,1985,55.93,Elected,9509,18947
2007,離島,T06,愉景灣,容詠嫦,公民黨,泛,853,70.44,Elected,4171,15706
2007,離島,T07,坪洲及喜靈洲,馬鎮添,－,建,984,44.59,Elected,3518,8187
2007,離島,T08,南丫及蒲台,余麗芬,民建聯,建,,,Uncontested,2387,5581
2007,離島,T09,長洲南,鄺國威,－,建,1327,53.19,Elected,5800,11201
2007,離島,T10,長洲北,李桂珍,民建聯,建,2294,92.13,Elected,5987,11955
2011,離島,T01,大嶼山,黃福根,,建,2526,75.9,Elected,6673,19169
2011,離島,T02,逸東邨北,鄧家彪,香港工會聯合會,建,2691,60.68,Elected,8103,21457
2011,離島,T03,逸東邨南,老廣成,民主建港協進聯盟,建,2192,70.6,Elected,8989,17712
2011,離島,T04,東涌北,林悅,,其他,1509,55.56,Elected,6290,22048
2011,離島,T05,東涌南,周轉香,民主建港協進聯盟,建,2326,68.07,Elected,10144,18558
2011,離島,T06,愉景灣,容詠嫦,公民黨,泛,863,54.45,Elected,4160,17560
2011,離島,T07,坪洲及喜靈洲,安慶英,,建,1177,47.17,Elected,3809,7748
2011,離島,T08,南丫及蒲台,余麗芬,民主建港協進聯盟,建,858,63.13,Elected,2349,6095
2011,離島,T09,長洲南,鄺官穩,經濟動力,建,1320,44.97,Elected,6169,12870
2011,離島,T10,長洲北,李桂珍,民主建港協進聯盟,建,,,Uncontested,6065,12769
1999,黃大仙,H01,龍趣,黃金池,,建,,,Uncontested,9391,18930
1999,黃大仙,H02,龍啟,郭秀英,,其他,1854,49.23,Elected,8874,16442
1999,黃大仙,H03,龍上,林文輝,民建聯,建,2190,71.73,Elected,10028,19036
1999,黃大仙,H04,鳳凰,譚權,民主黨,泛,980,61.75,Elected,5077,13221
1999,黃大仙,H05,鳳德,簡志豪,民建聯,建,2573,51.74,Elected,11181,22711
1999,黃大仙,H06,鑽石山,蔡六乘,,建,1947,58.03,Elected,8243,20446
1999,黃大仙,H07,新蒲崗,李達仁,,建,1364,55.9,Elected,6854,20689
1999,黃大仙,H08,東頭,馮光中,,建,,,Uncontested,8501,17640
1999,黃大仙,H09,東美,莫應帆,民協,泛,,,Uncontested,8493,17466
1999,黃大仙,H10,樂富,羅照輝,,泛,1759,52.12,Elected,9583,17547
1999,黃大仙,H11,橫頭磡,黎榮浩,民建聯,建,2122,53.3,Elected,9486,18092
1999,黃大仙,H12,天強,陳安泰,民主黨,泛,2218,58.22,Elected,8849,17661
1999,黃大仙,H13,翠竹及鵬程,李德康,民建聯,建,,,Uncontested,8433,17511
1999,黃大仙,H14,竹園南,許錦成,民協,泛,2697,75.23,Elected,9582,17431
1999,黃大仙,H15,竹園中,陶君行,民主黨,泛,1923,66.31,Elected,7355,13451
1999,黃大仙,H16,竹園北,何漢文,,建,1340,38.62,Elected,9104,16804
1999,黃大仙,H17,慈雲西,譚月萍,民主黨,泛,1282,45.41,Elected,7263,18743
1999,黃大仙,H18,慈雲東,鄭德健,,建,1680,76.43,Elected,6948,15822
1999,黃大仙,H19,慈雲北,姚蕭成,,建,1546,41.86,Elected,9616,19433
1999,黃大仙,H20,瓊富,胡志偉,民主黨,泛,2605,64.54,Elected,8839,14683
1999,黃大仙,H21,彩雲東,盧兆華,工聯會,建,1074,45.88,Elected,5574,13875
1999,黃大仙,H22,彩雲南,陳利成,民主黨,泛,,,Uncontested,8958,16694
1999,黃大仙,H23,彩雲西,徐百弟,民主黨,泛,1331,50.38,Elected,7653,13675
1999,黃大仙,H24,池彩,何賢輝,民建聯,建,1911,64.19,Elected,7828,15548
1999,黃大仙,H25,彩虹,劉嘉華,,泛,1679,53.18,Elected,8870,14516
2003,黃大仙,H01,龍趣,黃金池,－,建,,,Uncontested,8348,15391
2003,黃大仙,H02,龍啟,郭秀英,－,其他,3604,69.7,Elected,10040,18003
